Source       ,Target       ,Type   ,Category              ,Weight
PA165108379  ,PA443385     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA444859     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA443247     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445165     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA443575     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10921   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10242   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA165109120  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA165108477  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10027   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10773   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA443875     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:2123    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10457   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445672     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA446721     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:13034   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:0050480 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA165109103  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:14095   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:11263   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:11100   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:5052    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:10371   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445972     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:11573   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:1022    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:0060000 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445992     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:13036   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445355     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA165109006  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:12096   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,PA445795     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:13431   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108379  ,DOID:13238   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA166048840  ,DOID:13948   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA166048840  ,DOID:10763   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA166048840  ,DOID:10824   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444850     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445100     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445538     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444760     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:3459    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA446169     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445204     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:4648    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444823     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:1340    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:8654    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445004     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445828     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:12132   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:8924    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:718     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445551     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444822     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445555     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:3683    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA444985     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:12119   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445089     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA445597     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,DOID:2871    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA446171     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443580     ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA162355520  ,PA443244     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA162355520  ,PA444573     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,DOID:4964    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,DOID:14320   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447194     ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444449     ,PA444095     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,DOID:288     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA443670     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA446023     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA443891     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA443894     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA446391     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,DOID:2297    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA443671     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,PA443425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444628     ,DOID:4762    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108205  ,PA445999     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108205  ,PA446488     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165108205  ,PA443879     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,PA445013     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443297     ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,PA443756     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,PA446304     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443297     ,PA446169     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,PA445113     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443297     ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443297     ,DOID:8800    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA445220     ,PA444632     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA445220     ,PA166048887  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA445220     ,DOID:365     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA445220     ,DOID:750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA445220     ,DOID:732     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,PA445499     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,PA165108505  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,DOID:3875    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,DOID:12918   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,PA166048911  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA165109139  ,PA445617     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,PA444617     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,PA445204     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,DOID:11132   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,DOID:2871    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,PA444040     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,PA445425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444737     ,DOID:288     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443349     ,DOID:10075   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443349     ,DOID:2361    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443352     ,PA443894     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443352     ,DOID:10075   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443352     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443352     ,DOID:14183   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443364     ,PA445846     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA443459     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443364     ,DOID:1936    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,DOID:10763   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,DOID:10127   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA445465     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA446414     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,DOID:3875    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA443670     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,DOID:9408    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA443364     ,PA445850     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443364     ,PA444368     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443364     ,DOID:224     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA443425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443364     ,PA445019     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA443364     ,PA443796     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443364     ,PA444645     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,DOID:14042   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447197     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA445999     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444966     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444070     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:10937   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444066     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA445864     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447200     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,DOID:11832   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA166197121  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444771     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:12098   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:12129   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA447196     ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   6.0
PA447196     ,PA166123368  ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA447196     ,DOID:308     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,DOID:14320   ,Dirigé ,WITH_COMMON_TREATMENT ,  10.0
PA447196     ,DOID:10841   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:12995   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:0050856 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA444020     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA443894     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA443879     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447294     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA445876     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:4964    ,Dirigé ,WITH_COMMON_TREATMENT ,  15.0
PA447196     ,PA443309     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA447211     ,Dirigé ,WITH_COMMON_TREATMENT ,  12.0
PA447196     ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,  10.0
PA447196     ,DOID:11328   ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA447196     ,PA445494     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   7.0
PA447196     ,PA447207     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA444270     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA446215     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA443319     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   7.0
PA447196     ,DOID:12401   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:0060040 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:6725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447216     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,DOID:11257   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:3223    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,DOID:10763   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,PA445736     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447194     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444370     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447198     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA447196     ,DOID:10762   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA444466     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,  11.0
PA447196     ,DOID:3890    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,DOID:10843   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA152530886  ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA447196     ,PA446878     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA447213     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,PA447006     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA443945     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447196     ,DOID:0050432 ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA447196     ,PA443853     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA447196     ,PA445019     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447196     ,PA445315     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:0050922 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,PA445503     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443408     ,DOID:5672    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:0080158 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:10020   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:4907    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:1996    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:2781    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443408     ,DOID:4897    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:234     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:3717    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:4908    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,PA443756     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443408     ,PA444465     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443408     ,DOID:4074    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,DOID:0060000 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443432     ,PA445355     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,DOID:0060185 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,DOID:8596    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,PA445113     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,PA443655     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443432     ,DOID:104     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443432     ,DOID:11573   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443432     ,DOID:10242   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443815     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445379     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443433     ,PA444750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443433     ,PA446304     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:0080639 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:3234    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA446180     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA444253     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445312     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA446477     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445934     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:9212    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445601     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445724     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA443433     ,PA444186     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:381     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443433     ,PA446010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA444101     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445273     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445742     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:3683    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445512     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA443433     ,DOID:8866    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443780     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445723     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445672     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:14087   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443433     ,DOID:0060329 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445818     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:4398    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:9600    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA444318     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443433     ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA444949     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:1166    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445190     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA446198     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443433     ,PA444352     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA446366     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:0060645 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445883     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443750     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443433     ,PA444760     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445828     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445272     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA166048826  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445047     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445594     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,DOID:13241   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445451     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA445174     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA443433     ,PA445555     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443433     ,PA444675     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443433     ,PA443434     ,Dirigé ,WITH_COMMON_TREATMENT ,   9.0
PA443433     ,DOID:2965    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446198     ,PA445379     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA443780     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,DOID:1166    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA445451     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA443434     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA446198     ,PA445512     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,DOID:9212    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA445723     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA445273     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446198     ,PA166197121  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA445724     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446198     ,DOID:381     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,DOID:13241   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446198     ,DOID:0060645 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446198     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446198     ,PA444186     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
