Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Category
00493	cefotaxime	Chemical	DOID:9470	bacterial meningitis	Disease	treats
00317	gefitinib	Chemical	DOID:3908	non-small-cell lung carcinoma	Disease	treats
09020	bisacodyl	Chemical	DOID:2089	constipation	Disease	treats
00888	mechlorethamine	Chemical	DOID:0060058	lymphoma	Disease	treats
00888	mechlorethamine	Chemical			Chemical	interacts with
00493	cefotaxime	Chemical	DOID:8283	peritonitis	Disease	treats
00187	esmolol	Chemical	DOID:6000	congestive heart failure	Disease	treats
08908	dimethyl fumarate	Chemical	DOID:2378	relapsing-remitting multiple sclerosis	Disease	treats
00434	cyproheptadine	Chemical	DOID:1558	angioedema	Disease	treats
01059	norfloxacin	Chemical	DOID:7551	gonorrhea	Disease	treats
01059	norfloxacin	Chemical	DOID:14654	prostatitis	Disease	treats
00493	cefotaxime	Chemical	DOID:2515	meningococcal disease	Disease	treats
00317	gefitinib	Chemical			Chemical	interacts with
01095	fluvastatin	Chemical			Chemical	interacts with
00973	ezetimibe	Chemical			Chemical	interacts with
01095	fluvastatin	Chemical	DOID:1936	atherosclerosis	Disease	treats
01095	fluvastatin	Chemical	DOID:3393	coronary artery disease	Disease	treats
00493	cefotaxime	Chemical	DOID:13258	typhoid fever	Disease	treats
00493	cefotaxime	Chemical	DOID:7551	gonorrhea	Disease	treats
01059	norfloxacin	Chemical			Chemical	interacts with
00187	esmolol	Chemical			Chemical	interacts with
01059	norfloxacin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01059	norfloxacin	Chemical	DOID:13148	urinary tract infection	Disease	treats
08908	dimethyl fumarate	Chemical	DOID:0050783	secondary progressive multiple sclerosis	Disease	treats
01059	norfloxacin	Chemical	DOID:1679	cystitis	Disease	treats
01095	fluvastatin	Chemical	DOID:3146	lipid metabolism disorder	Disease	treats
00973	ezetimibe	Chemical	DOID:13810	familial hypercholesterolemia	Disease	treats
00434	cyproheptadine	Chemical	DOID:1555	urticaria	Disease	treats
00187	esmolol	Chemical	DOID:10763	arterial hypertension	Disease	treats
09020	bisacodyl	Chemical			Chemical	interacts with
01059	norfloxacin	Chemical	DOID:9700	bacterial conjunctivitis	Disease	treats
08908	dimethyl fumarate	Chemical	DOID:2377	multiple sclerosis	Disease	treats
00493	cefotaxime	Chemical			Chemical	interacts with
00493	cefotaxime	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00493	cefotaxime	Chemical	DOID:13148	urinary tract infection	Disease	treats
00434	cyproheptadine	Chemical	DOID:529	blepharospasm	Disease	treats
01095	fluvastatin	Chemical	DOID:1168	familial hyperlipidemia	Disease	treats
04861	nebivolol	Chemical	DOID:10763	arterial hypertension	Disease	treats
00960	pindolol	Chemical			Chemical	interacts with
00434	cyproheptadine	Chemical	DOID:4968	Nelson syndrome	Disease	treats
01432	colestyramine	Chemical	DOID:3393	coronary artery disease	Disease	treats
00493	cefotaxime	Chemical	DOID:229	female reproductive system disease	Disease	treats
00493	cefotaxime	Chemical	DOID:874	bacterial pneumonia	Disease	treats
01117	atovaquone	Chemical			Chemical	interacts with
00260	cycloserine	Chemical	DOID:1926	Gaucher's disease	Disease	treats
01117	atovaquone	Chemical	DOID:9643	Babesiosis	Disease	treats
06803	niclosamide	Chemical	DOID:883	parasitic helminthiasis infectious disease	Disease	treats
00307	bexarotene	Chemical			Chemical	interacts with
00706	tamsulosin	Chemical	DOID:47	prostate disease	Disease	treats
12554	mebeverine	Chemical			Chemical	interacts with
01181	ifosfamide	Chemical	DOID:4235	spindle cell sarcoma	Disease	treats
00934	maprotiline	Chemical	DOID:1724	duodenal ulcer	Disease	treats
00530	erlotinib	Chemical	DOID:3907	squamous cell carcinoma of the lung	Disease	treats
01597	cilastatin	Chemical			Chemical	interacts with
01597	cilastatin	Chemical	DOID:104	bacterial infectious disease	Disease	treats
00355	aztreonam	Chemical	DOID:13258	typhoid fever	Disease	treats
01181	ifosfamide	Chemical			Chemical	interacts with
00307	bexarotene	Chemical	DOID:5419	schizophrenia	Disease	treats
00530	erlotinib	Chemical	DOID:3904	bronchus carcinoma	Disease	treats
00260	cycloserine	Chemical			Chemical	interacts with
00371	meprobamate	Chemical			Chemical	interacts with
00530	erlotinib	Chemical			Chemical	interacts with
00283	clemastine	Chemical			Chemical	interacts with
00307	bexarotene	Chemical	DOID:0060061	cutaneous T cell lymphoma	Disease	treats
00934	maprotiline	Chemical	DOID:1470	major depressive disorder	Disease	treats
00283	clemastine	Chemical	DOID:1555	urticaria	Disease	treats
00934	maprotiline	Chemical			Chemical	interacts with
00530	erlotinib	Chemical	DOID:4876	trachea carcinoma	Disease	treats
06803	niclosamide	Chemical			Chemical	interacts with
00530	erlotinib	Chemical	DOID:263	kidney cancer	Disease	treats
01033	mercaptopurine	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
00292	etomidate	Chemical	DOID:2316	brain ischemia	Disease	treats
12554	mebeverine	Chemical	DOID:9778	irritable bowel syndrome	Disease	treats
00355	aztreonam	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00355	aztreonam	Chemical	DOID:13148	urinary tract infection	Disease	treats
00355	aztreonam	Chemical			Chemical	interacts with
00530	erlotinib	Chemical	DOID:4074	pancreatic adenocarcinoma	Disease	treats
00530	erlotinib	Chemical	DOID:8800	lung carcinoma in situ	Disease	treats
01117	atovaquone	Chemical	DOID:12365	malaria	Disease	treats
00355	aztreonam	Chemical	DOID:229	female reproductive system disease	Disease	treats
01181	ifosfamide	Chemical	DOID:8654	Hodgkin's lymphoma, mixed cellularity	Disease	treats
06803	niclosamide	Chemical	DOID:888	fasciolopsiasis	Disease	treats
00530	erlotinib	Chemical	DOID:1793	pancreatic cancer	Disease	treats
00530	erlotinib	Chemical	DOID:219	colon cancer	Disease	treats
01181	ifosfamide	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
00530	erlotinib	Chemical	DOID:3908	non-small-cell lung carcinoma	Disease	treats
00355	aztreonam	Chemical	DOID:3055	paratyphoid fever	Disease	treats
01033	mercaptopurine	Chemical			Chemical	interacts with
00292	etomidate	Chemical			Chemical	interacts with
00934	maprotiline	Chemical	DOID:12129	bulimia nervosa	Disease	treats
01181	ifosfamide	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
06824	triethylenetetramine	Chemical	DOID:893	Wilson disease	Disease	treats
06824	triethylenetetramine	Chemical			Chemical	interacts with
00934	maprotiline	Chemical	DOID:2030	anxiety disorder	Disease	treats
00934	maprotiline	Chemical	DOID:809	cocaine dependence	Disease	treats
00934	maprotiline	Chemical	DOID:9975	cocaine dependence	Disease	treats
00706	tamsulosin	Chemical	DOID:14654	prostatitis	Disease	treats
00307	bexarotene	Chemical	DOID:8691	mycosis fungoides	Disease	treats
00530	erlotinib	Chemical	DOID:0050865	tongue squamous cell carcinoma	Disease	treats
00934	maprotiline	Chemical	DOID:4964	neurotic disorder	Disease	treats
00934	maprotiline	Chemical	DOID:594	panic disorder	Disease	treats
00371	meprobamate	Chemical	DOID:2030	anxiety disorder	Disease	treats
00260	cycloserine	Chemical	DOID:399	tuberculosis	Disease	treats
01181	ifosfamide	Chemical	DOID:3683	lung benign neoplasm	Disease	treats
01117	atovaquone	Chemical	DOID:11339	pneumocystosis	Disease	treats
00706	tamsulosin	Chemical			Chemical	interacts with
00292	etomidate	Chemical	DOID:1824	status epilepticus	Disease	treats
00706	tamsulosin	Chemical	DOID:11132	prostatic hypertrophy	Disease	treats
00355	aztreonam	Chemical	DOID:1485	cystic fibrosis	Disease	treats
12245	triclabendazole	Chemical	DOID:10699	paragonimiasis	Disease	treats
00712	(+-)-flurbiprofen	Chemical	DOID:8398	osteoarthritis	Disease	treats
01415	ceftibuten	Chemical	DOID:2275	pharyngitis	Disease	treats
01406	danazol	Chemical	DOID:5998	microglandular adenosis	Disease	treats
12245	triclabendazole	Chemical			Chemical	interacts with
12245	triclabendazole	Chemical	DOID:885	fasciolosis	Disease	treats
01406	danazol	Chemical	DOID:288	adenomyosis	Disease	treats
00712	(+-)-flurbiprofen	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
01415	ceftibuten	Chemical	DOID:10754	otitis media	Disease	treats
01039	fenofibrate	Chemical			Chemical	interacts with
01261	sitagliptin	Chemical	DOID:9744	type-1 diabetes	Disease	treats
01087	(RS)-primaquine	Chemical			Chemical	interacts with
00763	methimazole	Chemical	DOID:7998	hyperthyroidism	Disease	treats
00746	deferoxamine	Chemical	DOID:10124	corneal disease	Disease	treats
01188	ciclopirox	Chemical			Chemical	interacts with
01261	sitagliptin	Chemical			Chemical	interacts with
00763	methimazole	Chemical	DOID:12837	thyroid crisis	Disease	treats
01261	sitagliptin	Chemical	DOID:0111100	maturity-onset diabetes of the young type 2	Disease	treats
13455	phenibut	Chemical	DOID:1561	cognitive disorder	Disease	treats
13455	phenibut	Chemical	DOID:535	sleep disorder	Disease	treats
01087	(RS)-primaquine	Chemical	DOID:14067	Plasmodium falciparum malaria	Disease	treats
00925	phenoxybenzamine	Chemical	DOID:12577	urethral obstruction	Disease	treats
00746	deferoxamine	Chemical	DOID:2352	HFE hereditary haemochromatosis	Disease	treats
00420	promazine	Chemical	DOID:11328	schizophreniform disorder	Disease	treats
01087	(RS)-primaquine	Chemical	DOID:12365	malaria	Disease	treats
01415	ceftibuten	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01415	ceftibuten	Chemical	DOID:13148	urinary tract infection	Disease	treats
00420	promazine	Chemical			Chemical	interacts with
01406	danazol	Chemical			Chemical	interacts with
00545	pyridostigmine	Chemical	DOID:437	myasthenia gravis	Disease	treats
13455	phenibut	Chemical			Chemical	interacts with
00763	methimazole	Chemical	DOID:12176	goiter	Disease	treats
00925	phenoxybenzamine	Chemical	DOID:10763	arterial hypertension	Disease	treats
00972	azelastine	Chemical	DOID:0050127	sinusitis	Disease	treats
00972	azelastine	Chemical	DOID:2474	vernal conjunctivitis	Disease	treats
01039	fenofibrate	Chemical	DOID:3393	coronary artery disease	Disease	treats
00925	phenoxybenzamine	Chemical	DOID:10824	malignant hypertension	Disease	treats
01415	ceftibuten	Chemical	DOID:10456	tonsillitis	Disease	treats
00773	etoposide	Chemical			Chemical	interacts with
00411	carbachol	Chemical			Chemical	interacts with
00628	clorazepic acid	Chemical			Chemical	interacts with
00773	etoposide	Chemical	DOID:11054	bladder cancer	Disease	treats
06413	armodafinil	Chemical	DOID:8619	hypersomnia	Disease	treats
01019	bethanechol	Chemical			Chemical	interacts with
00574	(RS)-fenfluramine	Chemical	DOID:12129	bulimia nervosa	Disease	treats
00188	bortezomib	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
06413	armodafinil	Chemical	DOID:5419	schizophrenia	Disease	treats
01193	acebutolol	Chemical	DOID:10763	arterial hypertension	Disease	treats
00971	selenium disulfide	Chemical			Chemical	interacts with
00188	bortezomib	Chemical	DOID:9513	plasma cell leukemia	Disease	treats
00773	etoposide	Chemical	DOID:8691	mycosis fungoides	Disease	treats
00773	etoposide	Chemical	DOID:3247	rhabdomyosarcoma	Disease	treats
11157	anthralin	Chemical	DOID:4398	acropustulosis	Disease	treats
01217	anastrozole	Chemical	DOID:1612	breast cancer	Disease	treats
00188	bortezomib	Chemical	DOID:2799	bronchiolitis obliterans	Disease	treats
00773	etoposide	Chemical	DOID:2998	testicular cancer	Disease	treats
00188	bortezomib	Chemical	DOID:707	B-cell lymphoma	Disease	treats
00773	etoposide	Chemical	DOID:10283	prostate cancer	Disease	treats
00188	bortezomib	Chemical	DOID:3721	plasmacytoma	Disease	treats
00773	etoposide	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
06413	armodafinil	Chemical	DOID:2377	multiple sclerosis	Disease	treats
01193	acebutolol	Chemical	DOID:5844	myocardial infarction	Disease	treats
00574	(RS)-fenfluramine	Chemical	DOID:12849	autism	Disease	treats
01193	acebutolol	Chemical			Chemical	interacts with
00773	etoposide	Chemical	DOID:5409	lung small cell carcinoma	Disease	treats
00773	etoposide	Chemical	DOID:9119	acute myeloid leukemia	Disease	treats
01230	pemoline	Chemical			Chemical	interacts with
00628	clorazepic acid	Chemical	DOID:2234	focal epilepsy	Disease	treats
01217	anastrozole	Chemical			Chemical	interacts with
00773	etoposide	Chemical	DOID:707	B-cell lymphoma	Disease	treats
00188	bortezomib	Chemical	DOID:0050747	Waldenström macroglobulinemia	Disease	treats
00188	bortezomib	Chemical	DOID:0060901	Waldenström macroglobulinemia	Disease	treats
00773	etoposide	Chemical	DOID:3683	lung benign neoplasm	Disease	treats
00773	etoposide	Chemical	DOID:0060058	lymphoma	Disease	treats
00773	etoposide	Chemical	DOID:769	neuroblastoma	Disease	treats
01217	anastrozole	Chemical	DOID:9406	hypopituitarism	Disease	treats
00188	bortezomib	Chemical	DOID:0050746	mantle cell lymphoma	Disease	treats
00971	selenium disulfide	Chemical	DOID:9060	pityriasis versicolor	Disease	treats
00628	clorazepic acid	Chemical	DOID:2030	anxiety disorder	Disease	treats
01019	bethanechol	Chemical	DOID:12143	neurogenic bladder	Disease	treats
00773	etoposide	Chemical	DOID:8632	Kaposi's sarcoma	Disease	treats
00188	bortezomib	Chemical			Chemical	interacts with
11157	anthralin	Chemical			Chemical	interacts with
00574	(RS)-fenfluramine	Chemical			Chemical	interacts with
06413	armodafinil	Chemical			Chemical	interacts with
06777	chenodiol	Chemical			Chemical	interacts with
00411	carbachol	Chemical	DOID:1686	glaucoma	Disease	treats
00971	selenium disulfide	Chemical	DOID:3136	scalp dermatosis	Disease	treats
01019	bethanechol	Chemical	DOID:8534	gastroesophageal reflux disease	Disease	treats
00971	selenium disulfide	Chemical	DOID:8741	seborrhoeic dermatitis	Disease	treats
00188	bortezomib	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
01230	pemoline	Chemical	DOID:1094	attention deficit hyperactivity disorder	Disease	treats
00773	etoposide	Chemical	DOID:5556	testicular malignant germ cell cancer	Disease	treats
00188	bortezomib	Chemical	DOID:9120	amyloidosis	Disease	treats
00773	etoposide	Chemical	DOID:3369	Ewing sarcoma	Disease	treats
00773	etoposide	Chemical	DOID:0080639	bone sarcoma	Disease	treats
06777	chenodiol	Chemical	DOID:13580	cholestasis	Disease	treats
00188	bortezomib	Chemical	DOID:9538	multiple myeloma	Disease	treats
09267	strontium ranelate	Chemical	DOID:11476	osteoporosis	Disease	treats
09267	strontium ranelate	Chemical			Chemical	interacts with
00773	etoposide	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
14726	dabigatran	Chemical			Chemical	interacts with
14726	dabigatran	Chemical	DOID:0060224	atrial fibrillation	Disease	treats
01168	procarbazine	Chemical	DOID:3683	lung benign neoplasm	Disease	treats
01168	procarbazine	Chemical	DOID:0060058	lymphoma	Disease	treats
00903	ethacrynic acid	Chemical	DOID:10763	arterial hypertension	Disease	treats
00499	flutamide	Chemical	DOID:10286	prostate carcinoma	Disease	treats
01168	procarbazine	Chemical			Chemical	interacts with
00903	ethacrynic acid	Chemical	DOID:5082	liver cirrhosis	Disease	treats
00903	ethacrynic acid	Chemical			Chemical	interacts with
00577	valacyclovir	Chemical	DOID:8536	herpes zoster	Disease	treats
00713	oxacillin	Chemical	DOID:3488	cellulitis	Disease	treats
00773	etoposide	Chemical	DOID:2994	germ cell cancer	Disease	treats
00990	exemestane	Chemical	DOID:1612	breast cancer	Disease	treats
01181	ifosfamide	Chemical	DOID:10534	stomach cancer	Disease	treats
01168	procarbazine	Chemical	DOID:1909	melanoma	Disease	treats
00302	tranexamic acid	Chemical	DOID:1247	blood coagulation disease	Disease	treats
00713	oxacillin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00713	oxacillin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00713	oxacillin	Chemical	DOID:0060000	infective endocarditis	Disease	treats
00773	etoposide	Chemical	DOID:1319	brain cancer	Disease	treats
00845	clofazimine	Chemical			Chemical	interacts with
00990	exemestane	Chemical			Chemical	interacts with
00773	etoposide	Chemical	DOID:363	uterine cancer	Disease	treats
00845	clofazimine	Chemical	DOID:8553	pyoderma gangrenosum	Disease	treats
00773	etoposide	Chemical	DOID:4085	trophoblastic neoplasm	Disease	treats
00577	valacyclovir	Chemical	DOID:8704	genital herpes	Disease	treats
00903	ethacrynic acid	Chemical	DOID:409	liver disease	Disease	treats
01168	procarbazine	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
00080	(2R)-daptomycin	Chemical	DOID:104	bacterial infectious disease	Disease	treats
00499	flutamide	Chemical	DOID:10283	prostate cancer	Disease	treats
00080	(2R)-daptomycin	Chemical	DOID:3488	cellulitis	Disease	treats
00903	ethacrynic acid	Chemical	DOID:11396	pulmonary edema	Disease	treats
00080	(2R)-daptomycin	Chemical			Chemical	interacts with
00577	valacyclovir	Chemical	DOID:8566	herpes simplex	Disease	treats
06288	(RS)-amisulpride	Chemical			Chemical	interacts with
06288	(RS)-amisulpride	Chemical	DOID:5419	schizophrenia	Disease	treats
00499	flutamide	Chemical			Chemical	interacts with
01181	ifosfamide	Chemical	DOID:2998	testicular cancer	Disease	treats
00080	(2R)-daptomycin	Chemical	DOID:813	septic arthritis	Disease	treats
00903	ethacrynic acid	Chemical	DOID:6000	congestive heart failure	Disease	treats
00302	tranexamic acid	Chemical			Chemical	interacts with
00845	clofazimine	Chemical	DOID:2755	Mycobacterium avium-intracellulare infection	Disease	treats
01168	procarbazine	Chemical	DOID:9538	multiple myeloma	Disease	treats
00577	valacyclovir	Chemical			Chemical	interacts with
01181	ifosfamide	Chemical	DOID:1793	pancreatic cancer	Disease	treats
01168	procarbazine	Chemical	DOID:8654	Hodgkin's lymphoma, mixed cellularity	Disease	treats
00713	oxacillin	Chemical	DOID:9470	bacterial meningitis	Disease	treats
00713	oxacillin	Chemical			Chemical	interacts with
00080	(2R)-daptomycin	Chemical	DOID:0060000	infective endocarditis	Disease	treats
00845	clofazimine	Chemical	DOID:1023	borderline leprosy	Disease	treats
01181	ifosfamide	Chemical	DOID:2394	ovarian cancer	Disease	treats
01168	procarbazine	Chemical	DOID:1319	brain cancer	Disease	treats
00773	etoposide	Chemical	DOID:3405	histiocytosis	Disease	treats
01168	procarbazine	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
06692	aprotinin	Chemical			Chemical	interacts with
01181	ifosfamide	Chemical	DOID:1612	breast cancer	Disease	treats
00713	oxacillin	Chemical	DOID:1019	osteomyelitis	Disease	treats
01168	procarbazine	Chemical	DOID:3234	central nervous system lymphoma	Disease	treats
00845	clofazimine	Chemical	DOID:1024	leprosy	Disease	treats
06692	aprotinin	Chemical	DOID:2297	leptospirosis	Disease	treats
00903	ethacrynic acid	Chemical	DOID:784	KKaka	Disease	treats
00903	ethacrynic acid	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
00845	clofazimine	Chemical	DOID:10887	lepromatous leprosy	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:2224	essential thrombocytosis	Disease	treats
09125	tripotassium citrate	Chemical	DOID:4500	hypokalemia	Disease	treats
01030	topotecan	Chemical	DOID:3904	bronchus carcinoma	Disease	treats
00214	torasemide	Chemical	DOID:10763	arterial hypertension	Disease	treats
01275	hydralazine	Chemical	DOID:10763	arterial hypertension	Disease	treats
00214	torasemide	Chemical	DOID:5082	liver cirrhosis	Disease	treats
00795	sulfasalazine	Chemical	DOID:676	juvenile rheumatoid arthritis	Disease	treats
01158	bretylium	Chemical			Chemical	interacts with
08938	magaldrate	Chemical	DOID:8534	gastroesophageal reflux disease	Disease	treats
00590	doxazosin	Chemical	DOID:11132	prostatic hypertrophy	Disease	treats
00214	torasemide	Chemical			Chemical	interacts with
01275	hydralazine	Chemical	DOID:10824	malignant hypertension	Disease	treats
01030	topotecan	Chemical	DOID:5411	lung oat cell carcinoma	Disease	treats
00795	sulfasalazine	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
00594	amiloride	Chemical	DOID:6000	congestive heart failure	Disease	treats
00104	octreotide	Chemical	DOID:4916	pituitary carcinoma	Disease	treats
00104	octreotide	Chemical			Chemical	interacts with
00594	amiloride	Chemical			Chemical	interacts with
08938	magaldrate	Chemical	DOID:10808	gastric ulcer	Disease	treats
01030	topotecan	Chemical	DOID:3908	non-small-cell lung carcinoma	Disease	treats
00104	octreotide	Chemical	DOID:1793	pancreatic cancer	Disease	treats
01030	topotecan	Chemical			Chemical	interacts with
01030	topotecan	Chemical	DOID:5409	lung small cell carcinoma	Disease	treats
01119	diazoxide	Chemical	DOID:10824	malignant hypertension	Disease	treats
00594	amiloride	Chemical	DOID:4500	hypokalemia	Disease	treats
01030	topotecan	Chemical	DOID:2394	ovarian cancer	Disease	treats
09125	tripotassium citrate	Chemical	DOID:14219	renal tubular acidosis	Disease	treats
00214	torasemide	Chemical	DOID:409	liver disease	Disease	treats
01030	topotecan	Chemical	DOID:3683	lung benign neoplasm	Disease	treats
00590	doxazosin	Chemical	DOID:10763	arterial hypertension	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:4971	myelofibrosis	Disease	treats
00104	octreotide	Chemical	DOID:6204	follicular adenoma	Disease	treats
08938	magaldrate	Chemical	DOID:784	KKaka	Disease	treats
01030	topotecan	Chemical	DOID:4001	ovarian carcinoma	Disease	treats
00104	octreotide	Chemical	DOID:1800	neuroendocrine carcinoma	Disease	treats
00008	peginterferon alfa-2a	Chemical			Chemical	interacts with
00214	torasemide	Chemical	DOID:11396	pulmonary edema	Disease	treats
00590	doxazosin	Chemical			Chemical	interacts with
08938	magaldrate	Chemical	DOID:12642	hiatus hernia	Disease	treats
01275	hydralazine	Chemical	DOID:6432	pulmonary hypertension	Disease	treats
00594	amiloride	Chemical	DOID:10763	arterial hypertension	Disease	treats
00795	sulfasalazine	Chemical			Chemical	interacts with
00214	torasemide	Chemical	DOID:6000	congestive heart failure	Disease	treats
01275	hydralazine	Chemical	DOID:6000	congestive heart failure	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:5082	liver cirrhosis	Disease	treats
00795	sulfasalazine	Chemical	DOID:8577	ulcerative colitis	Disease	treats
08938	magaldrate	Chemical			Chemical	interacts with
00008	peginterferon alfa-2a	Chemical	DOID:1883	hepatitis C	Disease	treats
00795	sulfasalazine	Chemical	DOID:848	arthritis	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:2237	hepatitis	Disease	treats
00594	amiloride	Chemical	DOID:1485	cystic fibrosis	Disease	treats
00214	torasemide	Chemical	DOID:10844	Japanese encephalitis	Disease	treats
00104	octreotide	Chemical	DOID:2449	acromegaly	Disease	treats
08938	magaldrate	Chemical	DOID:750	peptic ulcer disease	Disease	treats
08938	magaldrate	Chemical	DOID:1724	duodenal ulcer	Disease	treats
01275	hydralazine	Chemical			Chemical	interacts with
01119	diazoxide	Chemical			Chemical	interacts with
01158	bretylium	Chemical	DOID:10273	heart conduction disease	Disease	treats
00214	torasemide	Chemical	DOID:784	KKaka	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:8997	polycythemia vera	Disease	treats
00214	torasemide	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
06228	rivaroxaban	Chemical	DOID:2452	thrombophilia	Disease	treats
12131	vinpocetine	Chemical			Chemical	interacts with
01101	capecitabine	Chemical	DOID:5672	large intestine cancer	Disease	treats
06228	rivaroxaban	Chemical	DOID:10763	arterial hypertension	Disease	treats
00087	alemtuzumab	Chemical	DOID:2378	relapsing-remitting multiple sclerosis	Disease	treats
00002	cetuximab	Chemical	DOID:219	colon cancer	Disease	treats
00008	peginterferon alfa-2a	Chemical	DOID:2043	hepatitis B	Disease	treats
01101	capecitabine	Chemical	DOID:1996	rectum adenocarcinoma	Disease	treats
00426	famciclovir	Chemical	DOID:8536	herpes zoster	Disease	treats
06228	rivaroxaban	Chemical	DOID:224	transient cerebral isolation	Disease	treats
06228	rivaroxaban	Chemical	DOID:74	hematopoietic system disease	Disease	treats
07980	imidacloprid	Chemical	DOID:1252	trichuriasis	Disease	treats
01101	capecitabine	Chemical	DOID:11239	appendix cancer	Disease	treats
00002	cetuximab	Chemical			Chemical	interacts with
06228	rivaroxaban	Chemical	DOID:3875	thrombophlebitis	Disease	treats
01101	capecitabine	Chemical			Chemical	interacts with
01101	capecitabine	Chemical	DOID:2781	rectosigmoid cancer	Disease	treats
01101	capecitabine	Chemical	DOID:4907	small intestine carcinoma	Disease	treats
06228	rivaroxaban	Chemical	DOID:0060903	thrombosis	Disease	treats
06228	rivaroxaban	Chemical	DOID:3526	cerebral infarction	Disease	treats
06228	rivaroxaban	Chemical	DOID:114	heart disease	Disease	treats
00630	alendronic acid	Chemical	DOID:11476	osteoporosis	Disease	treats
00002	cetuximab	Chemical	DOID:234	colon adenocarcinoma	Disease	treats
00087	alemtuzumab	Chemical			Chemical	interacts with
00002	cetuximab	Chemical	DOID:0050865	tongue squamous cell carcinoma	Disease	treats
00087	alemtuzumab	Chemical	DOID:2377	multiple sclerosis	Disease	treats
06228	rivaroxaban	Chemical	DOID:9477	pulmonary embolism	Disease	treats
01101	capecitabine	Chemical	DOID:4908	anal carcinoma	Disease	treats
00426	famciclovir	Chemical	DOID:8704	genital herpes	Disease	treats
00002	cetuximab	Chemical	DOID:1996	rectum adenocarcinoma	Disease	treats
01101	capecitabine	Chemical	DOID:3717	gastric adenocarcinoma	Disease	treats
01101	capecitabine	Chemical	DOID:4897	bile duct carcinoma	Disease	treats
06228	rivaroxaban	Chemical			Chemical	interacts with
12131	vinpocetine	Chemical	DOID:8725	vascular dementia	Disease	treats
01114	chlorpheniramine	Chemical			Chemical	interacts with
01101	capecitabine	Chemical	DOID:10020	ampulla of Vater cancer	Disease	treats
01101	capecitabine	Chemical	DOID:4074	pancreatic adenocarcinoma	Disease	treats
06228	rivaroxaban	Chemical	DOID:6000	congestive heart failure	Disease	treats
01101	capecitabine	Chemical	DOID:1993	rectum cancer	Disease	treats
06228	rivaroxaban	Chemical	DOID:0060224	atrial fibrillation	Disease	treats
00426	famciclovir	Chemical	DOID:8566	herpes simplex	Disease	treats
01101	capecitabine	Chemical	DOID:219	colon cancer	Disease	treats
00087	alemtuzumab	Chemical	DOID:8691	mycosis fungoides	Disease	treats
00002	cetuximab	Chemical	DOID:5520	head and neck squamous cell carcinoma	Disease	treats
00630	alendronic acid	Chemical	DOID:0080001	bone disease	Disease	treats
00426	famciclovir	Chemical			Chemical	interacts with
00087	alemtuzumab	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
07980	imidacloprid	Chemical	DOID:3107	toxascariasis	Disease	treats
06218	lacosamide	Chemical			Chemical	interacts with
07980	imidacloprid	Chemical			Chemical	interacts with
06218	lacosamide	Chemical	DOID:1826	epilepsy	Disease	treats
00002	cetuximab	Chemical	DOID:8649	tongue cancer	Disease	treats
01114	chlorpheniramine	Chemical	DOID:1555	urticaria	Disease	treats
01101	capecitabine	Chemical	DOID:1612	breast cancer	Disease	treats
01101	capecitabine	Chemical	DOID:0050922	gastrointestinal carcinoma	Disease	treats
01101	capecitabine	Chemical	DOID:234	colon adenocarcinoma	Disease	treats
00630	alendronic acid	Chemical			Chemical	interacts with
00002	cetuximab	Chemical	DOID:8602	gum cancer	Disease	treats
07980	imidacloprid	Chemical	DOID:9790	toxocariasis	Disease	treats
07980	imidacloprid	Chemical	DOID:7894	acariasis	Disease	treats
00364	sucralfate	Chemical	DOID:11963	esophagitis	Disease	treats
01131	proguanil	Chemical	DOID:14067	Plasmodium falciparum malaria	Disease	treats
01248	docetaxel	Chemical	DOID:1909	melanoma	Disease	treats
00529	foscarnet	Chemical			Chemical	interacts with
00692	phentolamine	Chemical	DOID:10763	arterial hypertension	Disease	treats
